Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,CarInsurance
1261,32,services,married,secondary,No,4885,Yes,Yes,cellular,18,nov,2,-1,0,No
1262,57,unemployed,married,primary,No,0,Yes,No,cellular,20,nov,2,-1,0,No
1263,63,management,married,tertiary,No,5112,No,No,telephone,13,nov,2,95,3,Yes
1264,40,unemployed,single,tertiary,No,7968,No,No,cellular,3,sep,1,93,1,Yes
1265,37,blue-collar,married,secondary,No,604,Yes,No,cellular,7,oct,1,495,1,Yes
1266,28,technician,single,tertiary,No,4987,No,No,cellular,9,feb,21,-1,0,Yes
1267,42,blue-collar,married,primary,No,1978,Yes,No,cellular,20,apr,4,-1,0,No
1268,61,retired,married,secondary,No,3114,No,No,cellular,13,nov,1,-1,0,Yes
1269,40,entrepreneur,single,secondary,No,5,No,Yes,cellular,15,jul,3,-1,0,No
1271,49,management,married,tertiary,No,2139,No,No,cellular,5,aug,1,-1,0,No
1274,33,management,married,tertiary,No,4570,No,No,cellular,22,aug,2,-1,0,Yes
1276,34,blue-collar,married,secondary,No,559,Yes,No,telephone,18,nov,1,193,1,No
1277,42,management,married,tertiary,No,294,No,No,cellular,26,aug,1,-1,0,Yes
1278,59,management,married,tertiary,No,474,No,No,cellular,21,aug,1,-1,0,Yes
1279,32,management,single,tertiary,No,1047,Yes,No,cellular,13,aug,6,-1,0,No
1281,28,self-employed,married,tertiary,No,0,Yes,No,cellular,4,feb,3,196,4,Yes
1284,46,unemployed,single,tertiary,No,44,No,No,cellular,14,aug,1,-1,0,Yes
1285,52,management,married,tertiary,No,583,No,No,cellular,17,nov,1,91,2,Yes
1286,23,services,single,secondary,No,31,No,No,cellular,1,jun,1,-1,0,Yes
1287,52,management,married,tertiary,No,3163,No,No,cellular,25,aug,6,-1,0,No
1288,43,services,married,secondary,No,642,No,No,cellular,31,jul,2,-1,0,No
1290,40,management,married,tertiary,No,-117,Yes,No,cellular,17,jul,2,-1,0,No
1291,36,technician,single,secondary,No,98,No,No,cellular,30,jan,1,-1,0,Yes
1293,37,admin.,married,secondary,No,11303,No,No,cellular,26,may,2,-1,0,No
1294,21,student,single,primary,No,1596,No,No,cellular,26,aug,1,93,2,No
1296,31,management,single,secondary,No,1088,Yes,No,cellular,8,apr,2,-1,0,Yes
1297,49,technician,married,tertiary,No,2611,No,No,cellular,20,apr,2,-1,0,Yes
1298,30,services,single,secondary,No,631,Yes,No,cellular,18,may,1,-1,0,No
1300,34,admin.,married,secondary,No,21,No,No,cellular,17,apr,1,346,3,No
1301,71,retired,married,secondary,No,2850,No,No,cellular,17,feb,1,-1,0,Yes
1302,37,technician,single,secondary,No,5436,Yes,No,cellular,6,may,11,351,1,No
1304,28,admin.,married,secondary,No,330,No,No,cellular,2,dec,1,188,3,Yes
1307,33,management,married,tertiary,No,2098,No,No,cellular,20,nov,1,-1,0,No
1308,46,retired,married,secondary,No,119,No,Yes,cellular,30,jul,2,-1,0,No
1309,42,management,single,tertiary,No,3445,No,No,cellular,19,nov,3,-1,0,No
1310,55,technician,married,secondary,No,55,No,Yes,cellular,28,aug,17,-1,0,No
1311,36,self-employed,single,tertiary,No,-103,Yes,Yes,telephone,17,oct,1,-1,0,Yes
1312,28,services,single,tertiary,No,441,No,No,cellular,8,nov,1,-1,0,No
1313,33,technician,married,secondary,No,620,No,No,cellular,14,aug,2,-1,0,No
1314,35,management,divorced,tertiary,No,2885,No,No,cellular,13,aug,3,43,8,Yes
1315,47,blue-collar,married,secondary,No,-216,Yes,No,cellular,6,may,1,282,3,No
1316,34,management,married,tertiary,No,0,Yes,No,cellular,7,aug,1,99,2,Yes
1317,39,management,single,tertiary,No,1457,Yes,No,cellular,20,apr,1,-1,0,No
1318,53,blue-collar,married,primary,No,5603,No,No,cellular,28,aug,6,-1,0,Yes
1320,36,technician,married,secondary,No,632,Yes,No,cellular,19,aug,2,-1,0,No
1322,30,management,single,secondary,No,0,No,No,cellular,11,aug,5,-1,0,No
1323,33,management,single,tertiary,No,3770,No,No,cellular,28,jan,2,-1,0,No
1324,33,self-employed,single,tertiary,No,61,No,No,cellular,19,aug,3,-1,0,Yes
1325,33,self-employed,single,tertiary,No,658,Yes,No,cellular,21,oct,1,208,1,Yes
1326,30,student,single,secondary,No,61,No,Yes,cellular,5,feb,5,8,2,No
1328,37,services,married,secondary,No,1776,Yes,Yes,cellular,17,apr,1,-1,0,No
1330,28,management,single,tertiary,No,866,No,No,cellular,23,mar,2,-1,0,Yes
1331,56,management,married,tertiary,No,616,No,No,cellular,13,aug,2,105,2,Yes
1332,53,housemaid,married,primary,No,1869,No,No,cellular,11,aug,4,-1,0,No
1334,43,technician,married,secondary,No,308,Yes,No,cellular,3,feb,3,264,4,No
1335,60,admin.,divorced,secondary,No,-41,Yes,Yes,cellular,6,feb,1,262,1,Yes
1336,34,technician,married,secondary,No,159,Yes,No,cellular,18,oct,1,-1,0,Yes
1337,40,self-employed,single,tertiary,No,1616,No,No,telephone,28,jul,7,-1,0,Yes
1338,59,retired,married,primary,No,6,No,No,cellular,7,aug,3,-1,0,No
1339,34,technician,single,secondary,No,1866,No,No,cellular,8,may,3,185,1,No
1340,34,blue-collar,married,primary,No,2490,Yes,No,cellular,19,nov,2,180,1,No
1341,48,management,married,tertiary,Yes,0,Yes,No,cellular,31,jul,4,-1,0,No
1342,29,technician,married,secondary,No,273,No,No,cellular,4,feb,2,-1,0,Yes
1343,43,entrepreneur,married,tertiary,No,11532,Yes,No,telephone,25,jul,1,-1,0,No
1344,33,services,married,secondary,No,207,Yes,No,cellular,14,may,4,-1,0,Yes
1346,33,management,married,tertiary,Yes,-148,Yes,Yes,cellular,19,nov,2,-1,0,No
1347,77,retired,married,secondary,No,4112,No,No,telephone,26,jan,1,95,2,Yes
1349,72,retired,married,tertiary,No,0,No,No,cellular,13,feb,1,-1,0,Yes
1350,29,blue-collar,single,tertiary,No,455,No,No,telephone,27,may,2,36,1,Yes
1352,40,technician,married,secondary,No,2266,No,No,cellular,16,oct,1,147,5,Yes
1353,31,services,single,secondary,No,1510,Yes,No,cellular,13,may,4,176,1,No
1354,43,technician,married,tertiary,No,2643,No,No,telephone,4,may,5,-1,0,Yes
1355,70,retired,married,primary,No,2795,No,No,cellular,8,jan,2,-1,0,Yes
1356,26,admin.,single,tertiary,No,313,No,Yes,cellular,26,feb,2,-1,0,Yes
1358,32,technician,married,tertiary,No,2976,Yes,No,cellular,5,feb,1,175,5,Yes
1361,61,management,married,tertiary,No,267,No,No,cellular,21,oct,3,184,1,Yes
1362,41,blue-collar,single,secondary,Yes,1085,Yes,Yes,cellular,7,jul,1,-1,0,Yes
1363,56,blue-collar,single,secondary,No,663,No,Yes,cellular,8,jul,3,-1,0,Yes
1364,43,technician,divorced,secondary,No,1612,No,No,cellular,25,may,2,353,1,Yes
1365,31,technician,single,secondary,No,388,No,No,cellular,21,aug,2,-1,0,No
1366,29,technician,married,secondary,No,2326,No,No,cellular,6,mar,1,-1,0,Yes
1367,28,management,single,tertiary,No,390,No,No,cellular,29,sep,1,232,4,Yes
1368,59,retired,divorced,secondary,No,23,No,No,cellular,7,jul,1,-1,0,No
1369,32,services,single,secondary,No,2881,No,No,cellular,2,jul,1,-1,0,Yes
1370,19,student,single,secondary,No,329,No,No,cellular,22,oct,2,-1,0,Yes
1371,34,management,single,tertiary,No,395,Yes,No,cellular,16,apr,2,-1,0,No
1372,63,retired,married,secondary,No,474,No,No,cellular,25,jan,1,-1,0,Yes
1374,30,technician,single,secondary,No,1499,No,No,cellular,26,aug,21,-1,0,No
1375,56,blue-collar,married,secondary,No,2750,No,No,cellular,11,aug,2,-1,0,No
1378,46,management,divorced,tertiary,No,624,No,No,cellular,18,mar,1,276,1,Yes
1380,60,retired,married,secondary,No,938,No,No,cellular,13,jan,3,-1,0,Yes
1381,49,technician,divorced,secondary,No,57,No,No,cellular,21,aug,3,-1,0,No
1382,68,retired,married,secondary,No,1443,No,No,telephone,21,dec,2,257,1,Yes
1384,36,admin.,married,secondary,No,39,Yes,No,cellular,7,apr,2,-1,0,No
1385,31,blue-collar,married,secondary,No,152,Yes,Yes,cellular,8,jul,1,-1,0,Yes
1387,39,admin.,divorced,secondary,No,458,No,No,cellular,21,nov,2,-1,0,No
1388,36,technician,married,tertiary,No,4596,Yes,No,cellular,16,apr,2,-1,0,Yes
1389,39,self-employed,married,secondary,No,656,No,No,cellular,29,jan,3,-1,0,No
1390,52,blue-collar,married,primary,No,9444,No,No,cellular,7,jul,3,-1,0,No
1393,42,management,divorced,tertiary,No,1775,Yes,No,telephone,5,feb,5,-1,0,No
1394,24,student,single,secondary,No,382,No,No,cellular,30,apr,2,-1,0,Yes
1395,33,management,divorced,tertiary,No,2695,Yes,No,cellular,12,aug,3,-1,0,No
1396,31,technician,married,tertiary,No,6562,Yes,No,cellular,19,aug,2,-1,0,No
1397,46,management,married,tertiary,No,2199,No,No,telephone,27,may,1,-1,0,No
1398,44,technician,married,secondary,No,78,Yes,No,cellular,7,may,1,357,1,No
1399,31,services,single,secondary,No,-205,No,No,cellular,1,sep,1,579,1,Yes
1400,43,technician,divorced,secondary,No,773,Yes,No,cellular,17,apr,2,-1,0,No
1402,77,retired,married,primary,No,1385,No,No,telephone,8,sep,4,-1,0,No
1403,51,blue-collar,married,secondary,No,814,Yes,No,cellular,14,may,8,-1,0,No
1405,60,management,divorced,secondary,No,0,Yes,No,telephone,13,may,4,350,6,No
1406,29,admin.,single,secondary,No,345,No,No,cellular,11,mar,3,-1,0,No
1407,47,blue-collar,married,tertiary,No,1707,No,No,cellular,27,aug,7,-1,0,No
1410,87,retired,divorced,primary,No,6746,No,No,telephone,21,oct,1,-1,0,Yes
1411,35,management,married,primary,No,0,Yes,Yes,cellular,9,apr,3,-1,0,No
1412,47,blue-collar,married,primary,No,4227,Yes,No,cellular,13,may,1,-1,0,Yes
1414,47,services,married,primary,No,6,No,No,cellular,27,aug,4,-1,0,No
1417,36,management,married,tertiary,No,521,No,Yes,cellular,18,nov,2,152,1,No
1418,31,admin.,married,secondary,No,1229,No,No,cellular,12,apr,1,-1,0,Yes
1419,38,technician,married,secondary,No,0,Yes,Yes,cellular,15,jul,4,-1,0,No
1420,28,services,single,secondary,No,1347,No,No,telephone,11,oct,2,108,14,No
1421,41,management,married,tertiary,No,-412,Yes,No,cellular,29,jan,1,195,5,No
1422,25,technician,single,tertiary,No,3630,No,No,telephone,9,jun,7,-1,0,Yes
1424,29,management,married,tertiary,No,198,Yes,No,cellular,3,aug,1,-1,0,No
1426,19,student,single,primary,No,245,No,No,telephone,10,nov,2,110,2,No
1427,41,entrepreneur,married,primary,No,0,No,No,cellular,3,jul,2,389,1,Yes
1429,42,management,married,tertiary,No,6060,Yes,No,cellular,30,apr,1,350,2,Yes
1430,55,management,single,tertiary,No,430,No,No,cellular,29,aug,4,-1,0,No
1432,37,management,divorced,tertiary,No,1775,No,No,cellular,15,jul,5,-1,0,Yes
1433,30,student,single,tertiary,No,7513,No,No,cellular,11,aug,2,-1,0,No
1434,31,management,married,tertiary,No,140,No,No,cellular,6,feb,8,212,4,No
1436,45,technician,married,secondary,No,2403,No,No,cellular,21,nov,1,-1,0,No
1438,50,blue-collar,married,secondary,No,1400,Yes,No,cellular,11,may,1,-1,0,No
1440,70,retired,married,secondary,No,616,No,No,cellular,27,oct,1,-1,0,No
1441,35,admin.,married,tertiary,No,690,No,No,cellular,16,oct,1,-1,0,No
1442,58,entrepreneur,married,secondary,No,496,No,No,cellular,22,apr,1,-1,0,Yes
1443,58,retired,divorced,secondary,No,1080,Yes,No,cellular,29,jul,2,-1,0,Yes
1445,29,blue-collar,single,secondary,No,1472,No,No,cellular,18,may,2,-1,0,No
1446,30,management,married,tertiary,No,1882,Yes,No,cellular,11,aug,5,-1,0,No
1447,44,admin.,single,secondary,No,733,Yes,No,cellular,4,dec,2,105,5,Yes
1449,53,blue-collar,single,primary,No,354,Yes,No,cellular,29,jan,1,226,2,No
1450,31,management,single,tertiary,No,999,Yes,No,cellular,13,apr,5,-1,0,No
1451,30,blue-collar,married,secondary,No,1,No,Yes,cellular,9,jul,1,-1,0,No
1452,28,management,single,tertiary,No,0,No,No,telephone,27,may,2,-1,0,No
1453,50,technician,married,secondary,No,0,No,No,cellular,7,jul,2,-1,0,No
1454,29,management,single,tertiary,No,428,No,No,cellular,22,may,2,-1,0,Yes
1455,34,management,single,tertiary,No,699,No,No,cellular,26,may,1,-1,0,No
1456,44,management,married,tertiary,No,1138,No,No,cellular,27,aug,3,-1,0,Yes
1457,31,management,single,tertiary,No,0,No,No,cellular,19,aug,4,-1,0,No
1458,50,technician,divorced,secondary,No,636,Yes,No,cellular,6,may,2,254,23,No
1459,43,services,married,secondary,No,-236,Yes,No,cellular,28,jul,7,-1,0,Yes
1460,80,retired,married,primary,No,997,No,No,cellular,28,jan,1,91,3,Yes
1461,75,retired,married,tertiary,No,2991,No,No,cellular,22,apr,1,-1,0,Yes
1462,42,management,married,primary,No,5310,Yes,No,cellular,25,nov,2,97,4,Yes
1463,35,services,single,tertiary,No,0,No,No,cellular,3,jul,1,-1,0,Yes
1465,52,management,divorced,tertiary,No,2104,No,No,cellular,3,jun,2,-1,0,Yes
1466,55,blue-collar,married,primary,No,842,No,No,telephone,31,jul,2,-1,0,No
1467,75,retired,married,primary,No,1413,No,No,cellular,1,sep,2,188,2,Yes
1469,43,management,married,tertiary,No,79,No,No,cellular,26,may,1,-1,0,Yes
1470,51,blue-collar,married,secondary,No,500,No,No,cellular,14,may,1,-1,0,No
1471,27,blue-collar,single,secondary,No,100,Yes,No,cellular,11,may,4,367,1,No
1473,36,admin.,married,secondary,No,96,No,No,cellular,30,apr,1,87,1,Yes
1474,33,entrepreneur,single,secondary,No,278,No,No,cellular,1,feb,5,-1,0,Yes
1477,53,admin.,married,secondary,No,1796,No,No,telephone,16,mar,1,91,2,Yes
1478,38,admin.,married,secondary,No,532,Yes,No,cellular,23,jul,1,-1,0,No
1479,31,self-employed,single,tertiary,No,17924,Yes,No,cellular,21,nov,3,-1,0,No
1481,44,admin.,married,secondary,No,1074,Yes,No,cellular,11,jul,2,-1,0,Yes
1484,31,management,single,tertiary,No,816,Yes,No,cellular,16,apr,1,-1,0,No
1487,29,services,married,secondary,No,30,Yes,No,cellular,23,jul,3,-1,0,No
1489,35,technician,single,secondary,No,204,Yes,No,cellular,30,nov,3,189,1,No
1490,39,technician,single,tertiary,No,54,Yes,No,cellular,29,jul,12,-1,0,No
1491,41,self-employed,married,tertiary,No,0,Yes,No,telephone,29,apr,3,426,1,Yes
1492,83,retired,divorced,primary,No,46,No,No,cellular,25,mar,1,-1,0,Yes
1494,36,admin.,single,secondary,No,1414,Yes,No,cellular,16,apr,1,-1,0,No
1500,50,admin.,single,secondary,No,167,No,Yes,cellular,4,feb,2,191,3,No
1501,45,management,married,tertiary,No,80,No,Yes,cellular,19,nov,1,-1,0,No
1502,26,self-employed,single,secondary,No,3676,No,No,cellular,7,apr,1,-1,0,Yes
1503,52,blue-collar,married,primary,No,134,Yes,No,cellular,15,may,2,295,3,No
1504,30,technician,single,secondary,No,237,No,No,cellular,9,feb,2,-1,0,No
1506,48,unemployed,divorced,secondary,No,201,No,No,cellular,11,aug,1,-1,0,Yes
1507,49,housemaid,married,primary,No,640,No,No,telephone,13,aug,4,-1,0,No
1508,39,technician,single,tertiary,No,393,No,No,cellular,26,mar,1,-1,0,Yes
1509,27,student,single,tertiary,No,311,No,No,cellular,28,jul,1,148,4,Yes
1510,47,management,married,tertiary,No,0,Yes,No,cellular,4,sep,3,-1,0,No
1511,36,blue-collar,single,secondary,No,168,Yes,No,telephone,12,may,1,-1,0,No
1512,39,blue-collar,married,secondary,No,462,Yes,No,cellular,13,may,1,-1,0,Yes
1513,49,services,married,secondary,No,884,Yes,No,telephone,8,jul,3,-1,0,No
1516,23,services,single,secondary,No,488,No,No,cellular,29,jun,1,91,3,Yes
1517,32,services,married,secondary,No,-173,Yes,No,cellular,28,jul,2,-1,0,No
1518,29,technician,single,tertiary,No,48,Yes,No,cellular,23,jul,1,-1,0,No
1519,57,blue-collar,married,secondary,No,1521,Yes,Yes,cellular,18,may,2,178,5,No
1521,47,technician,married,secondary,No,335,No,No,cellular,4,may,1,76,1,Yes
1522,75,retired,divorced,primary,No,852,No,No,cellular,15,mar,1,-1,0,No
1523,42,technician,divorced,secondary,No,-78,Yes,Yes,cellular,29,jul,23,-1,0,No
1524,33,technician,divorced,secondary,No,273,Yes,No,cellular,17,apr,1,317,1,No
1525,67,retired,married,tertiary,No,701,No,No,cellular,6,aug,2,-1,0,Yes
1526,47,blue-collar,single,primary,No,10558,Yes,No,cellular,13,may,3,174,2,No
1527,42,management,married,tertiary,No,4,Yes,No,cellular,8,may,2,295,1,Yes
1528,37,technician,divorced,secondary,No,4965,No,No,cellular,6,aug,2,-1,0,No
1530,39,technician,married,secondary,No,4101,Yes,No,cellular,18,feb,2,264,1,Yes
1532,31,management,single,tertiary,No,130,No,No,cellular,6,aug,1,-1,0,No
1533,47,services,married,secondary,No,306,Yes,No,cellular,20,apr,2,-1,0,No
1534,27,admin.,married,secondary,No,0,Yes,Yes,cellular,18,may,5,-1,0,No
1535,40,services,married,secondary,No,1836,Yes,No,cellular,12,may,2,-1,0,Yes
1537,41,management,married,tertiary,No,10758,Yes,No,cellular,1,jun,1,-1,0,No
1538,25,admin.,single,tertiary,No,1734,No,No,cellular,19,oct,1,-1,0,No
1539,63,technician,married,secondary,No,973,No,No,cellular,25,feb,1,388,1,Yes
1540,25,technician,single,secondary,No,9154,Yes,No,telephone,4,may,5,-1,0,No
1541,58,blue-collar,married,secondary,No,381,No,No,cellular,11,nov,4,-1,0,No
1542,44,technician,married,primary,No,4389,No,No,cellular,29,jul,1,-1,0,No
1544,49,management,married,secondary,No,99,Yes,No,cellular,6,may,2,343,1,Yes
1545,40,admin.,single,tertiary,No,27,No,No,cellular,20,aug,2,-1,0,Yes
1546,57,retired,married,primary,No,3288,No,No,cellular,19,aug,4,-1,0,No
1547,57,management,divorced,tertiary,No,6468,Yes,No,cellular,4,sep,1,157,4,Yes
1549,55,entrepreneur,divorced,secondary,No,1553,No,No,cellular,30,jul,3,-1,0,No
1550,60,technician,single,primary,No,11262,No,No,cellular,26,aug,1,-1,0,Yes
1551,26,services,single,tertiary,No,0,No,Yes,telephone,1,jul,4,-1,0,Yes
1553,35,self-employed,married,tertiary,No,2427,No,No,cellular,12,jul,3,158,7,Yes
1554,32,entrepreneur,married,secondary,No,390,No,No,cellular,6,sep,1,280,1,Yes
1556,47,retired,divorced,secondary,No,47,No,No,cellular,29,jan,1,-1,0,No
1557,30,management,married,tertiary,No,7,Yes,No,cellular,28,aug,1,164,4,Yes
1558,33,services,married,secondary,No,1330,Yes,No,cellular,18,nov,1,-1,0,No
1559,26,blue-collar,married,secondary,No,697,Yes,No,cellular,18,may,2,-1,0,No
1560,44,technician,married,secondary,No,-199,No,No,cellular,28,jan,2,247,3,No
1562,31,technician,single,secondary,No,2544,No,No,cellular,12,jan,1,279,2,Yes
1563,33,technician,married,secondary,No,6699,No,No,cellular,9,nov,1,462,1,No
1564,43,management,divorced,tertiary,No,2367,No,No,cellular,22,sep,1,113,3,Yes
1566,37,management,married,tertiary,No,165,No,No,cellular,24,aug,1,83,1,No
1568,54,management,married,tertiary,No,0,No,No,cellular,16,jul,5,-1,0,No
1569,50,technician,married,secondary,No,156,No,Yes,cellular,14,jul,3,-1,0,Yes
1570,62,retired,married,secondary,No,1495,No,No,cellular,17,aug,1,196,1,Yes
1572,33,technician,divorced,secondary,No,801,No,No,cellular,7,aug,5,-1,0,Yes
1573,40,management,married,tertiary,No,0,No,No,cellular,10,nov,1,96,8,Yes
1574,43,technician,married,secondary,No,3723,Yes,No,cellular,11,aug,4,-1,0,No
1575,45,management,married,secondary,No,446,No,No,cellular,6,aug,3,-1,0,Yes
1576,56,blue-collar,single,primary,No,39,Yes,No,telephone,8,may,2,347,5,No
1577,31,admin.,single,secondary,No,0,No,No,telephone,29,jan,3,-1,0,No
1578,47,blue-collar,married,secondary,No,846,Yes,No,cellular,31,jul,2,-1,0,No
1579,36,technician,married,secondary,No,594,No,Yes,cellular,4,aug,3,-1,0,No
1580,49,housemaid,married,secondary,No,3570,No,No,cellular,24,dec,3,202,2,No
1582,23,unemployed,single,secondary,No,-503,Yes,No,cellular,5,may,1,342,4,No
1583,43,unemployed,divorced,secondary,No,1854,No,No,cellular,30,apr,1,-1,0,Yes
1584,58,management,married,tertiary,No,136,Yes,No,cellular,8,jul,1,-1,0,No
1588,49,services,married,secondary,No,320,No,No,telephone,9,feb,4,-1,0,Yes
1589,43,technician,married,secondary,No,136,No,No,cellular,25,aug,7,-1,0,Yes
1590,40,management,married,tertiary,No,0,Yes,No,cellular,25,mar,2,-1,0,Yes
1591,25,student,single,tertiary,No,253,No,No,cellular,4,may,1,-1,0,Yes
1592,30,technician,married,secondary,No,1660,Yes,No,cellular,30,apr,1,-1,0,No
1594,37,management,married,tertiary,No,203,No,No,cellular,21,oct,1,90,5,Yes
1595,29,technician,single,secondary,No,590,No,No,cellular,25,may,1,-1,0,Yes
1596,39,blue-collar,single,secondary,No,0,No,No,cellular,22,jul,4,-1,0,Yes
1597,21,blue-collar,single,secondary,No,2265,No,No,cellular,17,feb,2,-1,0,Yes
1598,29,technician,single,secondary,No,70,Yes,Yes,cellular,14,may,2,-1,0,No
1599,33,admin.,married,tertiary,No,0,Yes,Yes,cellular,4,feb,5,98,2,No
1600,64,retired,married,primary,No,43,No,No,cellular,10,dec,1,-1,0,Yes
1601,38,housemaid,divorced,secondary,No,216,No,No,cellular,7,jul,3,-1,0,No
1602,32,admin.,married,secondary,No,0,Yes,No,cellular,30,apr,2,-1,0,Yes
1603,35,management,married,tertiary,No,94,No,No,cellular,22,aug,3,-1,0,No
1606,53,blue-collar,divorced,primary,No,1480,Yes,No,cellular,20,nov,2,-1,0,No
1607,44,management,married,tertiary,No,0,Yes,No,cellular,31,jul,5,-1,0,No
1610,39,admin.,married,secondary,No,2783,Yes,No,cellular,12,may,2,-1,0,No
1612,50,management,married,tertiary,No,4374,Yes,No,cellular,21,nov,2,113,3,No
